modelId,rating,ratingDate,review,reviewId
863764,5,06/16/2017,"CUSHION-Y! So excited. My 5th pair of Vomeros, and this 12 is by far the best. Love the tongue thickness and the heel absorption. The change to the side panel construction was well received in that previous versions were somewhat abrasive in sockless running after the swim in Tris. To my wifes dismay, I had to buy a second pair immediately to rotate usage:)",163926815
863764,5,06/07/2017,Cloud Shoes These sneaks are like walking on little clouds which is perfect for me given the fact that I got them because my foot was hurting me. They have helped to alleviate that problem.,163323124
863764,3,06/02/2017,Nice as previous versions. I bought Vomero 12(Wolf Gray) last week and what I can say is nice but not great update. Im not feel much different from two previous versions on midsole except the curve design! this Vomero 12 toe box are a bit larger than previous version and mostly the same as previous one. However this shoes still on top if you looking for cushioning and bouncing running shoes and also durable enough for long run.,162942210
863764,5,05/22/2017,great shoes i bought does shoes in the first place to get rid of my shin splints... it worked great! these shoes are confortable and support your feet and lower leg very well! 10/10 recommended... only con: they are a bit narrow in size,162118189
863764,5,05/16/2017,My standby training shoe I have been running in Vomero shoes for at least 5 years. I believe this model is one of the best I've had the pleasure to wear. They are very comfortable and reasonably durable. I usually select the bright yellow or orange colors so that drivers see me when I run on the local streets. I've had several cars stop as they meet/pass me and the drivers tell me they could see my shoes from way off.,161686380
863764,5,05/16/2017,"Great Shoe This shoe is a big improvement over the Vomero 11 in my opinion. Better overall fit. No slippage, chaffing or blisters with this shoe whereas I dealt with all of those in the 11 to start. Ran 6 miles with them right out of the box with no issues whatsoever. The toe box feels roomier and the mid foot feels wider than the previous version. A very soft, comfortable ride. This is my 2nd pair of Vomero 12 and I am getting around 300 miles out of them.",161620201
863764,5,03/28/2017,"Tried them on... and my previous impressions with comfort and support where changed! Great shoe, said from a Brooks loyalist",156203208
863764,5,03/21/2017,"My feet are in heaven. Thanks to Nike's 30-day return I was able to return another pair and try the Vomero 12. I have always had pain with shoes that don't support my feet well and so glad I decided on the Vomero 12. Happy feet, happy life!",155503622
863764,5,03/12/2017,Most comfortable shoe ever!!! Please make in other colors for extra wide widths I'll make this short and sweet this is hands down the most comfortable running shoe I have ever placed on my feet! I made a account just to leave a review in hopes someone in product manufacturing/development will see this and add more color choices for extra wide widths or add customization coloring like so many of their other products. I can't be the only one out here with big feet haha!,154517883
863764,5,03/10/2017,"Won me for life! Bravo Nike! My disability does not allow me to experiment with shoes, got this variant reluctantly after being pushed to get it, by a trusted reference. 

I must admit my life has changed! Walking was the primary utility for which I got these and this shoe has helped me do just that, with ease after a very long time.

Bravo Nike! You have finally done it right with this one! Speaking personally I never could believe anything out there could reduce my tiresome ordeals, I had to go through, in a simple walk around the grocery store. This shoe has allowed me to do a lot more in them!

The comfort, you feel when wearing them, is simply unimaginable. The plush support on the heel and the weightlessness of the shoe...one cannot express what I have felt with these in the past few days. 

For any individual out there, living it through with a disability - I'd recommed you atleast try these on! Moving around has never been this easy and comfortable! This just might work for you too.

Thank you Nike...Thank you!",154361366
863764,5,02/22/2017,Wow The best Vomero yet.. this shoe give your feet a unbelievable ride. The response from the sole is great I love that my feet are not sore after explosive training sessions. I have 2 pairs and I am ordering 2 more this weekend.. Nike got it right with this shoe....,152109882
863764,5,02/10/2017,"Best Vomero Yet This is my 5th pair of Vomero's and they all have been great, but this is the best one yet. The comfort is spectacular and the cushioning is the best. If you like Vomero's, you'll love this one.",150330692
863764,5,01/08/2017,"Vomero 12 is best version yet!! Excellent update to Nike Premier Model. The evolution of the Vomero keeps getting better and better. If you're a serious runner or a beginner you will really appreciate the ride and transition of the Vomero 12.

*Outsole is improved and feels great - tad bit more responsive than the 11. Should vastly Increase mileage durability. 
*Outsole Heel padding is best of any Vomero model. 
*10mm drop instead of 12. 
*Reflective in heel. Nike Swoosh is reflective if black. 
*Fit in upper is better due to flywire change. 

Changes are settle but not drastic vs 11's. Thank you Nike Vomero product team.",142258575
